hour,lat,long,base,MedianIncomeByPlaceofBirth,MedianIncome,TotalPopulation,AvgPopulation,Population5M,Population45M,Population4M,Population35M,Population3M,UserGroup
10,40.8676,-73.8473,B02617,28721.0,58056.0,1951.0,1847.0,1887951.0,1697670.0,1459076.0,1157534.0,916222.0,0
32,40.6392,-73.9301,B02598,32113.0,79750.0,1201.0,1256.0,2599374.0,2341241.0,1932160.0,1532924.0,1162168.0,1
24,41.0659,-73.7513,B02617,39940.0,104653.0,2525.0,2570.0,207184.0,178194.0,171060.0,146536.0,115743.0,1
48,40.7014,-73.3909,B02682,35499.0,95096.0,4611.0,4526.0,390998.0,352866.0,322685.0,264264.0,230301.0,1
19,40.6119,-74.1566,B02617,34387.0,89894.0,7715.0,7807.0,668450.0,577805.0,427128.0,303656.0,216107.0,1
2,40.653,-73.6918,B02598,33646.0,90765.0,6412.0,6296.0,788400.0,662712.0,481750.0,381519.0,304161.0,1
12,40.8898,-73.9054,B02682,29764.0,89141.0,2112.0,2072.0,1944557.0,1635446.0,1330656.0,1090162.0,822046.0,1
36,40.8011,-73.9554,B02598,37343.0,57589.0,8282.0,8289.0,2942643.0,2443557.0,2072060.0,1785717.0,1436241.0,0
25,40.9135,-73.8497,B02598,17552.0,32917.0,1968.0,1916.0,1300801.0,1069516.0,937880.0,750307.0,615271.0,0
59,40.6457,-74.0006,B02598,16190.0,43104.0,5703.0,5488.0,2440156.0,2051218.0,1651082.0,1375212.0,1109822.0,0
51,40.7238,-73.8819,B02598,44087.0,100909.0,2368.0,2171.0,2797913.0,2343224.0,1912383.0,1467749.0,1080023.0,1
41,40.7387,-73.8771,B02617,22302.0,47358.0,4463.0,4415.0,2712753.0,2128503.0,1615315.0,1291820.0,984487.0,0
18,40.9009,-73.8678,B02617,38984.0,68000.0,1882.0,1994.0,1696857.0,1442429.0,1202447.0,970186.0,803213.0,1
42,40.6337,-73.7326,B02617,47910.0,141281.0,6968.0,7004.0,701346.0,590841.0,463167.0,395555.0,270320.0,1
22,40.8131,-73.9002,B02512,16258.0,27136.0,6575.0,6887.0,3078333.0,2651104.0,2198385.0,1784992.0,1357663.0,0
36,40.7281,-73.8744,B02598,40339.0,71154.0,1497.0,1467.0,2740086.0,2327821.0,1829336.0,1416627.0,1051600.0,1
47,40.6812,-73.8189,B02598,26272.0,82700.0,3314.0,3235.0,1690536.0,1341713.0,1086357.0,899323.0,712023.0,1
30,41.132,-74.0756,B02598,23814.0,50987.0,6114.0,5909.0,251569.0,240114.0,208662.0,177130.0,160195.0,0
45,40.8129,-73.8616,B02617,30210.0,62773.0,5058.0,5251.0,2722002.0,2138797.0,1537365.0,1014968.0,723804.0,0
23,40.6238,-73.9242,B02598,35585.0,88385.0,2650.0,2477.0,2318340.0,1992419.0,1648021.0,1276063.0,1000003.0,1
11,40.9731,-73.8295,B02598,39375.0,75000.0,2646.0,2750.0,554360.0,451761.0,357503.0,271572.0,189733.0,1
18,40.8179,-73.9401,B02598,18282.0,35386.0,9129.0,9402.0,2852642.0,2548618.0,2154673.0,1816197.0,1455512.0,0
20,40.835,-73.8631,B02617,25195.0,46453.0,5617.0,5861.0,2151664.0,1912792.0,1678911.0,1378579.0,1173836.0,0
15,40.784,-73.8074,B02598,27180.0,64656.0,3827.0,3506.0,1447660.0,1100758.0,789913.0,557475.0,391880.0,0
55,40.725,-73.7986,B02617,35398.0,72750.0,3403.0,3450.0,1910185.0,1656063.0,1391776.0,1119055.0,831803.0,1
44,40.8217,-73.8903,B02682,16566.0,25261.0,5474.0,5179.0,2808801.0,2383762.0,1996774.0,1728515.0,1320249.0,0
30,40.7712,-73.7959,B02617,37738.0,120347.0,2469.0,2427.0,1452961.0,1171708.0,872759.0,600874.0,443811.0,1
17,40.9267,-73.8397,B02598,32543.0,53047.0,2966.0,2964.0,1006846.0,856206.0,743574.0,578873.0,474861.0,0
29,40.8117,-73.9407,B02617,37129.0,53117.0,4615.0,4562.0,2956739.0,2528782.0,2219786.0,1854424.0,1469520.0,0
36,40.7012,-73.8818,B02598,30677.0,72926.0,2996.0,2932.0,2851550.0,2474601.0,2034453.0,1664775.0,1167979.0,1
7,40.69,-73.8349,B02617,22191.0,56921.0,2644.0,2757.0,2142044.0,1748793.0,1348939.0,1083665.0,852906.0,0
46,40.7803,-73.2518,B02617,26362.0,77100.0,5122.0,4969.0,384075.0,349790.0,281810.0,239782.0,190345.0,1
44,40.6362,-74.0197,B02682,20896.0,47375.0,2909.0,2852.0,1916581.0,1624544.0,1330704.0,1042593.0,783552.0,0
20,40.6251,-73.9749,B02617,21518.0,52738.0,2283.0,2301.0,2174103.0,1940222.0,1741392.0,1554874.0,1331660.0,0
3,40.755,-73.7084,B02617,45490.0,87012.0,9044.0,8665.0,952474.0,771069.0,607919.0,493827.0,368995.0,1
23,40.6588,-73.9311,B02617,21250.0,35588.0,2698.0,2658.0,2824778.0,2507380.0,2142215.0,1787726.0,1445723.0,0
48,40.685,-73.9916,B02617,73409.0,132500.0,3581.0,3417.0,2851259.0,2396202.0,2000781.0,1566831.0,1173192.0,1
16,40.704,-73.6906,B02598,35490.0,91381.0,7018.0,7322.0,1007643.0,846362.0,715281.0,562722.0,427645.0,1
20,40.6946,-73.7363,B02617,39023.0,81731.0,1188.0,1122.0,1205552.0,1047611.0,870469.0,728711.0,562111.0,1
17,40.7277,-73.8137,B02617,26037.0,48857.0,4084.0,4154.0,2018254.0,1808951.0,1524759.0,1249025.0,936797.0,0
37,40.6885,-73.6317,B02598,47470.0,113750.0,3044.0,3140.0,700669.0,621051.0,530906.0,442151.0,330460.0,1
49,40.6799,-73.9074,B02598,24472.0,37481.0,5619.0,5504.0,2953714.0,2538163.0,2009618.0,1624622.0,1294823.0,0
57,40.9305,-73.9006,B02598,21628.0,27957.0,4674.0,4379.0,1042470.0,837573.0,620779.0,427146.0,283700.0,0
49,40.7662,-73.6352,B02682,53947.0,177917.0,2625.0,2675.0,508745.0,384024.0,273565.0,216544.0,176991.0,1
26,40.6151,-73.9801,B02682,21307.0,44799.0,4532.0,4676.0,1915003.0,1706033.0,1484325.0,1338560.0,1213513.0,0
29,40.6399,-73.8965,B02598,35685.0,85526.0,1724.0,1774.0,2257488.0,1842113.0,1426825.0,1135766.0,794775.0,1
16,40.5721,-74.1418,B02598,22078.0,103182.0,2144.0,2132.0,473087.0,422866.0,382117.0,323395.0,263902.0,1
7,40.6399,-73.9455,B02617,30232.0,48140.0,6220.0,6395.0,2690749.0,2465546.0,2137777.0,1806651.0,1425512.0,0
16,40.5932,-73.9964,B02598,22747.0,42250.0,4109.0,3888.0,1438142.0,1286694.0,1145765.0,957811.0,741075.0,0
12,40.8076,-73.941,B02617,27022.0,38021.0,3411.0,3142.0,2984677.0,2562783.0,2238576.0,1854590.0,1481209.0,0
38,40.8406,-73.923,B02617,17447.0,27539.0,5157.0,5200.0,2607033.0,2272880.0,1989404.0,1764082.0,1449334.0,0
56,40.6915,-73.7981,B02617,27765.0,65333.0,2947.0,2877.0,1639770.0,1343712.0,1130158.0,942842.0,783539.0,1
52,41.0156,-73.7277,B02617,71641.0,173472.0,3771.0,3767.0,329756.0,275530.0,234663.0,206333.0,157857.0,1
41,40.6823,-73.8928,B02617,24180.0,36739.0,1629.0,1860.0,2865150.0,2414361.0,1918353.0,1503125.0,1178517.0,0
12,40.8333,-73.9405,B02617,18319.0,34715.0,3135.0,2596.0,2716419.0,2390376.0,2007489.0,1679452.0,1393031.0,0
57,40.6912,-73.8188,B02598,23964.0,61917.0,3284.0,3365.0,1972410.0,1564421.0,1225917.0,977487.0,795829.0,0
27,40.8839,-73.9198,B02598,70417.0,97955.0,1835.0,1852.0,2137377.0,1826970.0,1471308.0,1172831.0,812764.0,1
36,40.7251,-73.2607,B02617,26610.0,65972.0,6602.0,6392.0,320602.0,267675.0,228181.0,185405.0,154883.0,1
30,40.6545,-73.9108,B02617,19798.0,28877.0,5892.0,6370.0,2668113.0,2278698.0,1929341.0,1644217.0,1253720.0,0
6,40.6909,-73.6,B02598,26384.0,65071.0,4987.0,5091.0,705205.0,566343.0,508632.0,413539.0,315987.0,1
36,40.8196,-73.813,B02598,31399.0,76771.0,1520.0,1447.0,1390663.0,994049.0,734802.0,558549.0,426028.0,1
8,40.6681,-73.7508,B02682,41653.0,87750.0,1109.0,1166.0,1147547.0,939717.0,773777.0,616727.0,439437.0,1
20,40.9633,-73.7217,B02598,48012.0,103137.0,5701.0,5379.0,259091.0,216724.0,166305.0,151851.0,112592.0,1
37,40.6569,-73.6078,B02617,41853.0,92386.0,5770.0,5514.0,595718.0,469448.0,436351.0,339529.0,261546.0,1
17,40.672,-73.9627,B02617,46033.0,67857.0,5406.0,5166.0,3005038.0,2642044.0,2260055.0,1872731.0,1480208.0,1
33,40.856,-73.9318,B02598,18975.0,44962.0,12283.0,12413.0,2401585.0,2107478.0,1849327.0,1547078.0,1216095.0,0
14,40.7385,-73.9178,B02617,26195.0,50274.0,8238.0,8843.0,3336722.0,2759210.0,2160921.0,1717021.0,1287462.0,0
41,40.6804,-73.8645,B02617,24821.0,49365.0,4760.0,4627.0,2446537.0,1954510.0,1569918.0,1238356.0,908090.0,0
59,40.6911,-73.8506,B02682,33793.0,89226.0,2009.0,2019.0,2337261.0,1948893.0,1570125.0,1235617.0,930650.0,1
43,40.6867,-73.8569,B02682,29359.0,70324.0,3679.0,3728.0,2444400.0,2026218.0,1620681.0,1265794.0,950482.0,1
28,40.9043,-73.8591,B02598,41393.0,78750.0,3076.0,3133.0,1499612.0,1300229.0,1087047.0,911399.0,681482.0,1
25,40.5887,-73.8171,B02598,27770.0,48047.0,4617.0,4937.0,215641.0,177303.0,156646.0,128642.0,101252.0,0
8,40.7818,-73.9107,B02617,25341.0,48030.0,4091.0,4012.0,3225573.0,2636040.0,2155355.0,1779422.0,1334831.0,0
48,40.6667,-73.4821,B02598,42447.0,111145.0,6412.0,6923.0,411748.0,325390.0,261251.0,208082.0,150003.0,1
8,40.7158,-74.0016,B02617,16282.0,28861.0,6869.0,6110.0,2717174.0,2133231.0,1733048.0,1386051.0,1083782.0,0
45,40.6878,-73.8526,B02598,28241.0,78359.0,2848.0,2967.0,2434632.0,2029481.0,1626902.0,1283543.0,966731.0,1
51,40.6683,-73.7814,B02598,34186.0,68240.0,7097.0,7252.0,1321338.0,1122762.0,917481.0,723043.0,574656.0,1
16,40.9516,-73.8958,B02617,51524.0,68696.0,4088.0,4595.0,550131.0,420928.0,352587.0,287289.0,218697.0,1
9,40.8323,-72.9165,B02682,39362.0,77625.0,1717.0,1756.0,226160.0,164671.0,136533.0,95289.0,68905.0,1
3,40.6151,-73.9362,B02682,37500.0,94940.0,2402.0,2281.0,2101116.0,1876872.0,1601696.0,1346500.0,1087003.0,1
7,40.6148,-74.0318,B02598,46548.0,75694.0,2062.0,2275.0,1460691.0,1250323.0,1031109.0,812817.0,658176.0,1
42,40.7628,-73.9305,B02617,40339.0,82662.0,3639.0,3290.0,3306085.0,2761763.0,2228027.0,1761413.0,1338751.0,1
37,40.6597,-73.9892,B02617,41719.0,87679.0,2535.0,2263.0,2782775.0,2378600.0,1994205.0,1565293.0,1193801.0,1
35,40.6923,-73.9158,B02598,26033.0,56532.0,4409.0,4311.0,3224002.0,2750107.0,2187486.0,1676899.0,1287379.0,0
33,40.7101,-73.8734,B02617,31152.0,59259.0,2569.0,2567.0,2752132.0,2377708.0,1919020.0,1601226.0,1192347.0,0
35,40.6919,-73.6508,B02617,41272.0,113264.0,3491.0,3484.0,862360.0,707216.0,572459.0,452793.0,358715.0,1
27,40.6864,-73.7997,B02598,30985.0,69531.0,2227.0,2092.0,1564535.0,1272903.0,1082116.0,894641.0,728831.0,1
35,40.6311,-73.5815,B02598,36657.0,92569.0,4075.0,4163.0,435606.0,344235.0,270825.0,237915.0,183812.0,1
15,40.7868,-73.9811,B02617,91774.0,165753.0,6400.0,6423.0,2691620.0,2306817.0,1928474.0,1610425.0,1274646.0,1
13,40.7533,-73.9812,B02682,80074.0,133142.0,1951.0,2065.0,2862834.0,2451724.0,2118041.0,1746115.0,1405976.0,1
48,40.8813,-73.8656,B02598,25692.0,39758.0,3260.0,3295.0,1970241.0,1793199.0,1541779.0,1253636.0,1000599.0,0
56,40.6083,-74.1512,B02617,39593.0,71150.0,3835.0,3938.0,583405.0,528033.0,438515.0,366975.0,271358.0,1
58,40.8714,-73.9164,B02598,47178.0,76759.0,3756.0,3739.0,2242123.0,2035221.0,1755439.0,1422760.0,1079157.0,1
42,40.6324,-73.9954,B02617,14839.0,32469.0,3892.0,4381.0,2225453.0,1963797.0,1641654.0,1340107.0,1091198.0,0
24,40.7514,-73.8238,B02598,22907.0,52708.0,5640.0,5444.0,1915958.0,1611361.0,1358206.0,1109161.0,911900.0,0
52,40.6578,-73.9785,B02617,54850.0,114773.0,4098.0,3986.0,2817339.0,2522071.0,2141469.0,1746826.0,1368070.0,1
20,40.6895,-73.9724,B02682,65497.0,83981.0,3619.0,3531.0,2972065.0,2508034.0,2146736.0,1774690.0,1392261.0,1
43,40.7225,-73.863,B02682,39246.0,68819.0,3402.0,3435.0,2543460.0,2189533.0,1810264.0,1469193.0,1146468.0,1
14,40.6902,-73.5183,B02512,49321.0,124737.0,5420.0,5407.0,512027.0,454763.0,379289.0,292752.0,258267.0,1
10,40.5908,-74.0949,B02598,43929.0,83308.0,3367.0,3427.0,631711.0,474928.0,403532.0,327301.0,242800.0,1
34,40.6547,-73.7397,B02617,30963.0,79838.0,9266.0,9637.0,906455.0,733039.0,578704.0,440990.0,302662.0,1
4,40.6601,-73.9501,B02617,22375.0,41316.0,3217.0,3173.0,2929626.0,2606866.0,2271388.0,1937951.0,1503361.0,0
54,40.6187,-74.0923,B02617,47880.0,77556.0,3571.0,3708.0,875354.0,698798.0,529844.0,403050.0,298143.0,1
50,40.6168,-74.0039,B02682,30410.0,64406.0,2875.0,2831.0,1851743.0,1620687.0,1408474.0,1202164.0,980501.0,0
52,40.7422,-73.997,B02598,89143.0,153350.0,6815.0,7008.0,2662364.0,2290969.0,1953356.0,1576842.0,1252719.0,1
25,40.7708,-73.4943,B02598,44188.0,128393.0,2539.0,2549.0,377923.0,330607.0,291095.0,242224.0,192866.0,1
19,40.7419,-73.9072,B02617,28887.0,57150.0,4981.0,5043.0,3289901.0,2535239.0,1905918.0,1476393.0,1107946.0,0
0,40.8699,-73.8995,B02598,18327.0,35315.0,7115.0,7146.0,2193899.0,1998843.0,1794524.0,1514213.0,1219742.0,0
15,40.9073,-73.8125,B02617,93828.0,248438.0,1653.0,1593.0,971237.0,770740.0,628319.0,470894.0,403638.0,1
54,40.7724,-73.8185,B02598,26359.0,50556.0,6882.0,7148.0,1674972.0,1299137.0,1040907.0,802274.0,553828.0,0
15,40.6016,-73.9343,B02617,32309.0,74250.0,1588.0,1646.0,1649302.0,1437479.0,1198760.0,971130.0,710668.0,1
39,40.6404,-73.9246,B02598,29530.0,81086.0,4149.0,3896.0,2608468.0,2278395.0,1843124.0,1464337.0,1113203.0,1
4,40.6347,-73.9073,B02598,31883.0,69676.0,4240.0,4225.0,2339538.0,1890065.0,1503683.0,1171034.0,889046.0,1
20,40.7307,-73.9003,B02598,34779.0,72298.0,2881.0,2757.0,3270665.0,2609206.0,2010349.0,1529087.0,1137368.0,1
38,40.6489,-73.9748,B02617,46994.0,81944.0,4626.0,4515.0,2705239.0,2404244.0,2133291.0,1792359.0,1442528.0,1
13,40.6896,-73.9681,B02598,40376.0,78964.0,3901.0,3886.0,3048357.0,2525080.0,2164591.0,1769514.0,1398131.0,1
55,40.7295,-73.8152,B02617,30625.0,62091.0,3653.0,3703.0,2047288.0,1815548.0,1563801.0,1258859.0,948661.0,0
10,40.719,-73.8365,B02682,56675.0,82292.0,5181.0,5107.0,2255834.0,1973708.0,1676357.0,1370662.0,1062744.0,1
54,40.7899,-73.9797,B02617,68107.0,146042.0,10500.0,10263.0,2730194.0,2324994.0,1917005.0,1595330.0,1272258.0,1
49,40.8527,-73.9214,B02598,12041.0,13519.0,4167.0,3866.0,2456703.0,2171972.0,1894330.0,1643403.0,1413670.0,0
53,40.6183,-73.969,B02598,42303.0,76563.0,2768.0,2839.0,2126858.0,1919463.0,1703672.0,1532325.0,1323756.0,1
45,40.6897,-73.916,B02617,25474.0,40375.0,3893.0,3434.0,3234854.0,2746612.0,2171066.0,1696401.0,1315581.0,0
41,40.8369,-73.9152,B02617,17341.0,19396.0,4007.0,3580.0,2675704.0,2287214.0,2013479.0,1788747.0,1530908.0,0
51,40.7061,-73.7486,B02617,28886.0,81220.0,2831.0,2850.0,1396386.0,1187129.0,1002790.0,823617.0,644153.0,1
3,40.7619,-73.3449,B02682,34363.0,87167.0,3040.0,3010.0,374990.0,293859.0,230577.0,194548.0,138352.0,1
5,40.8121,-73.3589,B02617,59286.0,163125.0,3751.0,3853.0,338232.0,276829.0,225859.0,164781.0,113343.0,1
12,40.7179,-73.995,B02617,19751.0,44375.0,7244.0,7219.0,2868176.0,2314180.0,1810398.0,1425079.0,1156518.0,0
57,40.6964,-73.7415,B02617,37152.0,86506.0,1693.0,1669.0,1263045.0,1119402.0,937388.0,746747.0,593684.0,1
53,40.782,-73.0968,B02682,33115.0,52917.0,2345.0,2347.0,278882.0,215696.0,169445.0,149441.0,118095.0,0
37,40.6386,-73.8953,B02682,33364.0,73036.0,2196.0,2277.0,2149671.0,1706003.0,1368942.0,1023913.0,705452.0,1
21,40.6796,-73.7344,B02682,34507.0,97500.0,2376.0,2278.0,1120348.0,965249.0,788919.0,646156.0,507305.0,1
27,40.8624,-73.8969,B02598,18361.0,31500.0,1203.0,1222.0,2253843.0,2051190.0,1864830.0,1671414.0,1405016.0,0
51,40.7345,-73.9789,B02617,54009.0,98886.0,17069.0,16039.0,3154268.0,2686408.0,2214350.0,1681532.0,1251412.0,1
22,40.6682,-73.8892,B02598,18538.0,27449.0,2126.0,2031.0,2554982.0,2083397.0,1704675.0,1350296.0,1048964.0,0
48,40.7793,-73.9139,B02617,40721.0,64189.0,3837.0,3863.0,3250047.0,2634291.0,2156493.0,1773770.0,1330346.0,0
49,40.6466,-73.9084,B02598,41175.0,90735.0,2498.0,2526.0,2453737.0,2093182.0,1747103.0,1345681.0,1043187.0,1
2,40.7133,-73.7902,B02682,33168.0,60556.0,2299.0,2246.0,1813922.0,1584703.0,1325441.0,1068824.0,809691.0,0
36,40.8273,-73.896,B02617,22564.0,36500.0,5240.0,5008.0,2815841.0,2439416.0,2049216.0,1754448.0,1469008.0,0
38,40.7178,-73.7353,B02617,35092.0,78725.0,4719.0,4414.0,1258994.0,1109015.0,905170.0,727072.0,551661.0,1
22,40.7294,-73.7466,B02617,27071.0,53553.0,2986.0,2950.0,1423069.0,1225610.0,970083.0,780869.0,568465.0,0
43,40.8498,-73.9141,B02617,13732.0,24256.0,6687.0,6298.0,2480302.0,2192581.0,1943776.0,1709390.0,1460615.0,0
21,41.0905,-73.9182,B02598,37315.0,69286.0,6265.0,6215.0,198592.0,150736.0,131717.0,101230.0,88055.0,1
16,40.8731,-73.8891,B02598,24252.0,35785.0,3291.0,3140.0,2125445.0,1976198.0,1751711.0,1549938.0,1291804.0,0
3,40.6658,-73.9824,B02617,59918.0,122456.0,4185.0,4136.0,2885012.0,2517598.0,2133285.0,1691679.0,1305275.0,1
12,40.6162,-73.9324,B02682,55078.0,91845.0,1053.0,1125.0,2057737.0,1779556.0,1489122.0,1243121.0,953429.0,1
11,40.7547,-73.9052,B02682,42317.0,65955.0,3451.0,3559.0,3248796.0,2624292.0,1948030.0,1405985.0,1082258.0,1
45,40.6684,-73.9846,B02598,52571.0,109081.0,3494.0,3497.0,2867939.0,2492406.0,2099991.0,1670516.0,1267801.0,1
9,40.6768,-73.9637,B02598,50994.0,83901.0,2907.0,2703.0,3045834.0,2614393.0,2210762.0,1868066.0,1449555.0,1
32,40.6843,-73.7735,B02512,36782.0,73864.0,1883.0,1790.0,1383512.0,1163579.0,985145.0,840956.0,679002.0,1
19,40.8483,-73.4191,B02617,37038.0,76429.0,4668.0,4814.0,189679.0,169514.0,157676.0,138523.0,116596.0,1
36,40.6987,-73.8323,B02598,24950.0,61563.0,3293.0,3373.0,2177069.0,1822354.0,1447900.0,1111493.0,886901.0,0
41,40.7352,-73.9748,B02598,79107.0,123563.0,5457.0,5423.0,3189337.0,2742214.0,2252275.0,1710278.0,1293140.0,1
23,40.8279,-73.8938,B02617,17690.0,31336.0,4510.0,4311.0,2724766.0,2317694.0,2006494.0,1727733.0,1457242.0,0
19,40.7397,-73.973,B02617,51174.0,105170.0,4692.0,4417.0,3179354.0,2746451.0,2274692.0,1738422.0,1322959.0,1
51,41.0444,-73.9607,B02617,30811.0,121750.0,2897.0,2879.0,245397.0,194072.0,146046.0,131334.0,101352.0,1
25,40.6829,-73.9068,B02617,27702.0,36116.0,4025.0,3770.0,3013631.0,2578515.0,2046805.0,1604311.0,1257790.0,0
14,40.7897,-73.2193,B02598,30244.0,53100.0,4575.0,5557.0,369514.0,327583.0,278829.0,207055.0,184175.0,0
18,40.6939,-73.9992,B02617,86146.0,157534.0,4054.0,4110.0,2797807.0,2335288.0,1876744.0,1462645.0,1031234.0,1
20,40.7628,-72.8388,B02617,33462.0,71910.0,7786.0,7771.0,109207.0,107202.0,92385.0,77387.0,63447.0,1
49,40.8239,-73.923,B02617,35500.0,42200.0,3869.0,3878.0,2894230.0,2536399.0,2233429.0,1892940.0,1479291.0,0
41,41.0059,-73.6602,B02617,26712.0,67813.0,4531.0,4518.0,180245.0,140381.0,135034.0,119818.0,91849.0,1
7,40.6655,-73.7289,B02682,33889.0,78314.0,5816.0,5576.0,968690.0,798618.0,642485.0,477325.0,388269.0,1
33,40.6306,-73.9604,B02617,37390.0,83523.0,1868.0,1896.0,2347041.0,2155065.0,1958686.0,1703198.0,1430492.0,1
0,40.6962,-73.9226,B02598,21836.0,41250.0,4321.0,4219.0,3360787.0,2848743.0,2293034.0,1715401.0,1295733.0,0
11,40.7522,-73.9879,B02598,94000.0,160511.0,179.0,147.0,2729737.0,2362395.0,2037401.0,1722228.0,1365034.0,1
58,40.6708,-73.9181,B02682,25375.0,31075.0,4331.0,3917.0,2856547.0,2370043.0,2004099.0,1709989.0,1377968.0,0
46,40.8343,-73.9303,B02512,15848.0,22761.0,5853.0,5659.0,2656147.0,2354888.0,2043599.0,1763681.0,1436957.0,0
22,40.7578,-73.8343,B02617,25302.0,41612.0,2350.0,2263.0,1869922.0,1526731.0,1251049.0,1052793.0,867630.0,0
58,40.8623,-73.8662,B02617,19195.0,37355.0,5925.0,5750.0,2060005.0,1891118.0,1688228.0,1489069.0,1204552.0,0
47,40.6852,-74.0011,B02598,69293.0,99792.0,2523.0,2392.0,2746669.0,2319723.0,1833545.0,1393046.0,953886.0,1
44,40.7058,-73.8099,B02617,22764.0,45896.0,4774.0,4951.0,1990419.0,1679845.0,1388795.0,1116033.0,837863.0,0
38,40.729,-74.0024,B02598,72153.0,104384.0,6490.0,6460.0,2670343.0,2261765.0,1830531.0,1475057.0,1123548.0,1
48,40.7103,-73.9847,B02682,19173.0,32068.0,7789.0,8016.0,3047623.0,2454873.0,1944457.0,1545988.0,1222404.0,0
31,40.6228,-74.0156,B02598,38936.0,81324.0,2347.0,2558.0,1818747.0,1589514.0,1341334.0,1074364.0,828187.0,1
4,40.7194,-73.9777,B02598,14491.0,18977.0,5707.0,5909.0,3121230.0,2564120.0,2086238.0,1643864.0,1243147.0,0
36,41.0016,-73.8555,B02598,77757.0,209583.0,6054.0,5655.0,395137.0,310266.0,268481.0,216875.0,150515.0,1
36,40.6131,-73.9807,B02617,22264.0,49946.0,4522.0,4730.0,1876819.0,1643859.0,1449648.0,1313242.0,1173879.0,0
49,40.7662,-73.9528,B02617,80464.0,125466.0,10194.0,10300.0,3224699.0,2712196.0,2251217.0,1757102.0,1359640.0,1
40,40.7419,-73.9935,B02598,123558.0,183988.0,3355.0,3509.0,2812784.0,2423640.0,2023892.0,1659477.0,1275090.0,1
25,40.731,-73.9911,B02617,104486.0,157176.0,2766.0,2844.0,2820530.0,2413273.0,1946807.0,1524943.0,1162441.0,1
18,40.6388,-73.9701,B02617,25820.0,46974.0,3108.0,3293.0,2564840.0,2361217.0,2060918.0,1817064.0,1451071.0,0
24,40.9436,-73.8914,B02598,21661.0,27326.0,7067.0,7333.0,821154.0,642179.0,464358.0,344984.0,282077.0,0
20,40.8611,-73.8811,B02617,24563.0,57500.0,570.0,1468.0,2115674.0,1952853.0,1792170.0,1587407.0,1391768.0,0
55,40.6932,-73.9906,B02617,92822.0,161144.0,4410.0,4245.0,2850579.0,2370107.0,1948556.0,1546533.0,1126844.0,1
17,40.712,-73.7725,B02598,27188.0,63688.0,2730.0,2684.0,1632343.0,1408577.0,1155141.0,957339.0,724976.0,0
39,40.6516,-73.9632,B02682,26297.0,51082.0,6297.0,6144.0,2824430.0,2547468.0,2257953.0,1871958.0,1495449.0,0
4,40.7097,-73.8759,B02682,33615.0,82049.0,2706.0,2590.0,2808671.0,2424349.0,1985101.0,1594906.0,1215724.0,1
58,40.7138,-73.7415,B02617,26070.0,62534.0,4536.0,4535.0,1374373.0,1133151.0,992474.0,788047.0,606441.0,0
24,40.6414,-74.0028,B02617,16194.0,38042.0,4303.0,4108.0,2289334.0,1963968.0,1594116.0,1292588.0,1045278.0,0
6,40.756,-73.8105,B02682,21888.0,62583.0,2418.0,2492.0,1734886.0,1424697.0,1182873.0,949263.0,723334.0,0
9,40.6731,-73.9222,B02598,20986.0,30096.0,5337.0,5234.0,2847083.0,2412807.0,2078947.0,1781680.0,1474282.0,0
22,40.755,-73.8257,B02598,26111.0,32091.0,7132.0,6811.0,1878886.0,1523219.0,1280236.0,1083273.0,851981.0,0
0,40.6075,-73.9969,B02617,24918.0,49200.0,3712.0,3759.0,1641234.0,1449659.0,1294871.0,1116266.0,966884.0,0
57,40.7388,-73.7018,B02682,35785.0,76786.0,4097.0,4039.0,1023560.0,788771.0,650567.0,513759.0,392862.0,1
1,40.7203,-73.9999,B02617,58958.0,142632.0,1005.0,932.0,2710290.0,2180164.0,1765033.0,1419612.0,1109888.0,1
29,40.8641,-73.8962,B02617,19000.0,31208.0,4425.0,4652.0,2268382.0,2028630.0,1847972.0,1655550.0,1351882.0,0
13,40.7611,-73.7241,B02598,43459.0,70768.0,4926.0,5119.0,962880.0,732819.0,596836.0,456690.0,343846.0,1
44,40.8343,-73.9209,B02598,16566.0,25302.0,7489.0,6795.0,2659121.0,2357322.0,2068256.0,1778131.0,1490687.0,0
25,40.8116,-73.9067,B02617,19783.0,31638.0,3821.0,3935.0,3105092.0,2696100.0,2252512.0,1860767.0,1429407.0,0
39,40.6469,-74.0117,B02682,20250.0,47143.0,5459.0,5518.0,2237263.0,1817252.0,1486450.0,1201780.0,889289.0,0
41,40.6478,-73.9557,B02617,26750.0,35871.0,1783.0,1904.0,2767242.0,2533134.0,2254301.0,1902623.0,1499378.0,0
31,40.8838,-73.8481,B02598,12726.0,24421.0,5506.0,5211.0,1719037.0,1471875.0,1211947.0,998283.0,735714.0,0
8,40.8077,-73.2211,B02598,45443.0,99491.0,5004.0,5197.0,356311.0,300818.0,255299.0,218616.0,170203.0,1
49,40.7507,-73.9958,B02598,74151.0,98901.0,1674.0,1797.0,2609115.0,2262305.0,1941631.0,1615941.0,1312004.0,1
46,40.6383,-73.9424,B02617,34147.0,65028.0,5329.0,5120.0,2634643.0,2391497.0,2075898.0,1719844.0,1341732.0,1
5,40.6492,-73.9253,B02617,29209.0,46691.0,2383.0,2315.0,2727672.0,2408475.0,2039013.0,1619217.0,1278960.0,0
51,40.7048,-73.7463,B02598,21196.0,51375.0,2141.0,1854.0,1320759.0,1166186.0,977400.0,814416.0,619947.0,0
